Word,Fraction of words eliminated,N
frank,0.892523447113069,167
grunt,0.892513461872504,185
pulls,0.892513080110788,182
elbow,0.89247587398947,183
worth,0.892434205070864,199
spurs,0.892431520039875,184
veeps,0.892351340397198,180
unity,0.892349872496516,213
eying,0.892343149590953,205
agony,0.892338320278716,193
rarer,0.892313837314803,197
abbey,0.892313562676372,183
kilty,0.892271775654021,209
piece,0.892248053328253,186
newer,0.892222994229246,180
samba,0.892214695153725,200
reedy,0.892197982244882,185
elude,0.89217659605821,211
drink,0.892091840763024,154
foamy,0.892084274216897,192
mania,0.892062543149854,197
gamut,0.89205722767338,211
stuns,0.892026742953564,196
wifey,0.892025753898449,181
unrig,0.89200054306701,174
culls,0.891932072464212,204
oweth,0.891914935854488,175
knout,0.891879228408671,195
gipsy,0.891847805470202,174
karat,0.891780159523774,185
umiak,0.891760393144577,192
color,0.891725701730913,185
group,0.891719490703705,213
pulps,0.891711135241722,179
dingo,0.891706260409323,170
quota,0.891653161845971,182
exult,0.891650609369383,172
usual,0.891613076865812,182
alarm,0.891590586355693,177
bulks,0.891549795711837,184
rumba,0.891475207968946,202
twits,0.891460908361682,178
bible,0.891446437876871,175
blank,0.891445512154162,193
gaffs,0.891442945464136,189
ouija,0.891411180591745,192
dined,0.891377134491106,196
gooey,0.891359193685736,164
canal,0.891311446934168,175
hooey,0.891308741198008,208
bound,0.891306759084279,166
gaunt,0.891275286295713,181
pryer,0.891238950384338,182
porch,0.891205209967411,193
vacuo,0.891202878367246,171
scuds,0.891075175629019,187
cotta,0.891031499341419,199
humor,0.891028313357651,180
bigot,0.891003279894553,170
bribe,0.890997642861159,207
tunic,0.890968311364932,197
bombs,0.890921685700593,166
musos,0.890874049810996,189
adage,0.890858333953695,210
lawny,0.890824548041849,195
awake,0.890765601205065,189
choke,0.890750523088642,197
divot,0.890746477770969,182
zonks,0.890709708089923,190
squaw,0.890677844874271,204
joked,0.890624870757753,168
limbo,0.890577098492435,191
swash,0.890540137605092,187
eerie,0.890485495918013,160
haply,0.890483001267652,188
clamp,0.890467870316444,170
pshaw,0.89045533287326,185
flubs,0.890452203115048,177
watsa,0.890439445371834,177
trump,0.890432478759733,182
anion,0.890370939217652,171
edema,0.890319188391102,185
feign,0.890309299686968,188
notch,0.890287673895061,202
thrum,0.890210216673842,184
brink,0.89019683131748,190
peeps,0.890159353629309,173
scoop,0.890147758409118,186
torch,0.890140358429436,184
teeny,0.890139178391523,192
zings,0.890135189732989,181
cuspy,0.890129710645483,172
bravo,0.890095103693196,209
drown,0.890070827705757,196
gamic,0.890043459791524,202
knife,0.890011586468075,182
molal,0.89000521104742,200
motif,0.889995810726583,187
vigor,0.889938898443976,193
kneel,0.889895372515975,188
drunk,0.889833678438855,189
titan,0.889809796769152,200
slums,0.889799815894902,187
aphid,0.889786347055756,202
pooey,0.889670696003334,193
divan,0.889632162506611,178
merge,0.889564395035995,189
droop,0.889536072884771,169
curdy,0.889489163739146,147
jacks,0.88945275094311,195
parry,0.889282612471773,200
toffs,0.889256322502805,185
musts,0.889232330435259,190
wasps,0.889185502114386,171
index,0.889171598724118,179
hydro,0.889113364777773,195
firth,0.889103180529664,194
catty,0.889088401547828,166
light,0.88903230404012,195
opium,0.889031551011856,194
morph,0.889024407419405,185
tenth,0.888973536941796,184
curly,0.888971168585002,171
fusty,0.888948462841416,173
hallo,0.888894740537884,188
loyal,0.888857500708519,190
child,0.888836037826549,172
teddy,0.888812607242346,189
hefty,0.888811022663065,174
deeds,0.88880938368778,201
swaps,0.888801210948164,210
culpa,0.888797399658547,181
doubt,0.8887311099531,200
brack,0.888705782146477,197
gills,0.888703239580433,189
cubed,0.888699967741135,175
stoop,0.888638609191988,186
wists,0.888637806230204,214
coops,0.888627402638397,186
epees,0.888624496176792,196
xerox,0.888583698919541,203
pitch,0.888581118173736,187
kelpy,0.888511570455293,180
pylon,0.888494764015223,202
humps,0.888475269699422,188
rough,0.888463760563699,184
goods,0.888429838971624,223
fleet,0.888395810465706,188
kiosk,0.888390496508214,181
aught,0.888353309015112,192
blind,0.888324574798408,201
casks,0.888300594765359,187
defer,0.888171101429187,194
creme,0.888154329965596,201
boded,0.888116983443498,190
godly,0.888027415628922,214
exeat,0.887959900732125,202
umbra,0.887904884671292,190
guild,0.887875206005839,205
wicks,0.887868058060868,195
chums,0.887793989925308,200
pushy,0.887761220454029,208
touch,0.887705563702025,215
empty,0.887619154799096,213
bonne,0.887549253540312,190
pithy,0.887538095914855,176
gutsy,0.887362566666024,216
moola,0.887290291529152,192
vitam,0.887279144994935,212
indie,0.887239169261055,195
phyla,0.887151873082044,192
umped,0.887150467729451,206
burly,0.887107634477227,178
tying,0.887074779010323,181
cache,0.88706654598978,209
patch,0.887057878720204,154
rusks,0.887039514762288,185
needy,0.887033024632103,171
hempy,0.887010740547739,192
plebe,0.886999486530492,182
choos,0.886967472490955,184
plank,0.886941153131708,183
fount,0.886927219037693,175
prink,0.886899354030196,191
dryer,0.886882186670679,187
outta,0.886877846164438,217
rocky,0.886776738615688,190
vapid,0.886718523826067,192
batch,0.886676902984415,187
hodad,0.886675633669732,191
oinky,0.886647766659815,218
spics,0.88663952074522,172
tiffs,0.886519044788095,213
booed,0.886503165904925,157
wooed,0.886454750738232,175
input,0.886445217349154,215
funks,0.886422610617536,163
stunt,0.886412033016167,189
rowdy,0.886342781426117,191
udder,0.886336879301967,198
evade,0.886316355013714,172
begun,0.886311887605666,203
ghoti,0.886290353173249,174
cruft,0.886278443633837,200
agape,0.8862374066354,160
mucks,0.886223545297246,181
genet,0.886213813935952,164
canon,0.886189810116747,190
skids,0.886080395199729,182
fancy,0.886050798062263,180
celeb,0.886031565212825,172
looks,0.886028262268952,170
creek,0.885994796423616,186
doffs,0.88594185020643,177
weigh,0.885877080125498,177
avast,0.885852597384291,191
rooty,0.885834125208187,170
boxed,0.885833208969525,213
seeks,0.885831799260327,199
gotta,0.885755390882532,177
honor,0.885721647744719,211
lofty,0.885717576334293,184
alloy,0.885704359909675,192
donna,0.885699251039655,204
seems,0.885431846052554,167
qophs,0.885398884716056,203
dusks,0.885398174072536,177
budge,0.885391697064443,165
anima,0.885329847253056,173
yacht,0.885300865612877,192
yeses,0.885105089456314,180
hoops,0.885067139437057,184
evict,0.885049231612981,197
ruder,0.885036491265227,187
prick,0.884962859613636,186
songs,0.884944715669722,217
croon,0.884923580077304,198
hulls,0.884876068628382,203
tufts,0.884872809789377,188
couth,0.884867175242114,183
bills,0.884841911363718,172
mouth,0.884791521915349,192
wizen,0.884692640596646,188
mixed,0.884617588239948,191
magic,0.884614488406479,164
fumed,0.884598260188997,174
blown,0.884578808758069,198
stats,0.884568281389543,198
dazed,0.884561500911529,214
quoit,0.88454874939362,193
lilac,0.884525519304177,164
tacky,0.884484672723566,184
gulfs,0.884471584613751,206
aways,0.884436783759346,195
beery,0.884435666596609,181
cysts,0.884422525955829,166
minis,0.884372068785825,200
genie,0.884349284420594,171
fluke,0.884339909642711,214
midis,0.884322061014966,190
fishy,0.88428032713531,217
swags,0.884251661615493,201
swing,0.884215248300506,206
harry,0.884148525655889,209
vowed,0.884137752762555,211
poohs,0.884089772325362,166
homme,0.884086099265136,196
futon,0.884075320761096,185
balmy,0.884047862023043,192
befog,0.883919615290121,222
dorky,0.883884532884133,172
kraal,0.883805782955204,186
dildo,0.883707282414235,177
adapt,0.883678122538877,206
chive,0.883631119756061,202
vomit,0.88360988453416,190
nobly,0.883597058098499,167
belli,0.883580579992145,203
wryer,0.883576038344148,182
mecca,0.883554216019041,185
gouty,0.883441219083879,173
revel,0.883406810167617,163
ruffs,0.883406719953534,189
juice,0.883380252168115,179
natty,0.88337921320736,184
wills,0.883376056903937,198
blush,0.883356393715597,203
druid,0.883340636695248,176
spasm,0.883298053266521,177
voxel,0.883255412272137,213
modem,0.883248985023392,177
boost,0.88321567119118,168
swabs,0.883161728151038,174
whews,0.883156441315453,196
rabbi,0.883120672969554,175
crazy,0.883096488880752,148
friar,0.88308458376202,195
syncs,0.883080647552217,191
drift,0.882948155310142,166
grown,0.882894970871181,167
vivre,0.882859247812256,174
spumy,0.882788588456368,187
offen,0.882724318644958,205
dryad,0.882709156462847,189
donor,0.882694190471678,176
arbor,0.882655992609094,182
slush,0.882592835942633,184
surfs,0.882566702785568,189
beige,0.88256443796904,196
alkyd,0.882444594916473,167
awing,0.882429995576879,194
gurus,0.88241400317317,209
sighs,0.882401272708726,189
drama,0.882400705444506,209
watch,0.882289147878865,189
pinch,0.88226272859083,193
await,0.88223831457556,174
gaffe,0.882232147160707,191
wound,0.882228460537056,186
snows,0.882186481295039,206
sinks,0.882097322514206,175
twang,0.882068068136785,167
gusty,0.882039256557235,160
genii,0.882033263344801,171
snook,0.882030230886866,204
sushi,0.882022078334614,181
xylem,0.881962643251358,207
wreck,0.881810639383651,161
barfy,0.881779789821086,192
skits,0.881769561997751,190
grift,0.881740887904579,192
basks,0.881695247564683,174
socks,0.881667357019103,195
newel,0.881621008615052,191
vetch,0.881608565714871,195
ritzy,0.881571051842026,176
awash,0.881557339563095,207
putts,0.881518712142861,186
qualm,0.881506571709803,186
dingy,0.88134482784663,184
heerd,0.881280690312965,167
axiom,0.881120966138935,194
swung,0.881101268021539,188
shops,0.881073865900522,187
excon,0.88105952206154,181
etude,0.880975070464301,181
thwap,0.880957142655944,185
cilia,0.880875455966649,205
mangy,0.880838896785793,191
pique,0.880773165035802,198
sassy,0.880741457604405,203
aloha,0.880579698836757,187
execs,0.880575983294924,187
theme,0.880506247713237,188
frown,0.880480646748886,192
jinks,0.880477350722269,185
hanky,0.88047138898867,206
augur,0.880459486391852,190
tikis,0.880425613411544,195
deuce,0.880382418259667,177
debug,0.880363036303631,188
kneed,0.880342587308021,189
homos,0.880296115042473,207
grebe,0.88010200673046,182
thong,0.88006315098305,191
merry,0.88001419248934,211
turfy,0.879906643915165,204
pekoe,0.879853681962625,170
dusky,0.879814032564679,179
solos,0.879804232592144,182
greek,0.879789315606581,189
bosky,0.87976921927199,172
bring,0.879687183606409,181
skill,0.879684932055958,208
wench,0.879558218979793,180
privy,0.879507987733215,171
jaded,0.879499664737272,186
revet,0.879477599856328,177
polio,0.879460087569556,174
urger,0.879352272795338,174
disks,0.87934514504082,200
bulls,0.879327618469007,211
pyxie,0.879221477988619,205
annas,0.879174467154317,189
crump,0.879138606381413,209
gunks,0.879105662573394,177
busts,0.879050834145199,184
march,0.878992165144491,190
quark,0.878957332014259,197
clown,0.878909452914731,186
greed,0.87887676713342,186
edger,0.878823023509026,164
mound,0.878780319241331,188
sways,0.878771319521709,185
ditto,0.878751652255007,187
scull,0.878717408268713,201
smogs,0.878657038636194,175
sifts,0.878645759312773,176
ember,0.87863929561759,193
porno,0.878591825620394,207
shmoo,0.878566622542472,174
booms,0.878505962051313,170
woods,0.87847894995955,181
dally,0.878413588158248,185
mossy,0.878388124853674,184
aquas,0.878211169381216,188
carry,0.878204538720126,187
shims,0.878003276856847,185
topoi,0.877989337395278,195
cycle,0.877934554589063,208
panda,0.877900766483181,174
troth,0.877876384129642,198
soppy,0.877870703377499,183
vodka,0.877862675297332,166
fluid,0.877793577752066,177
krill,0.877731285374499,202
beget,0.877713127520951,181
jings,0.877667986304743,211
skews,0.877632291215755,189
apian,0.877611727338149,168
uncap,0.877524071104407,181
churl,0.877461911299334,197
colic,0.877420425962341,181
awful,0.877405090416473,199
papas,0.87739843593867,186
edify,0.877325497064084,194
fugal,0.877317055013774,203
mocha,0.87727936378275,185
gaudy,0.87725213488632,185
nooks,0.877245384050313,179
grimy,0.877161568340486,188
iliac,0.877111503879634,194
birch,0.877086943700489,172
varia,0.877076894766081,202
fitly,0.876983983228044,187
degum,0.876968129489733,163
troop,0.876964999131493,208
prexy,0.876809352761903,187
flaky,0.876777120436503,170
shuns,0.876776841770865,187
mogul,0.876733356363429,178
leech,0.876630633503148,219
munge,0.876613113000224,201
mynah,0.876538482577539,181
thanx,0.876433038040646,184
corky,0.876399615124138,178
floor,0.876331118875476,183
unhit,0.876312399041761,187
ennui,0.876295524289271,198
breed,0.876265211660485,170
scows,0.876249234830605,187
calyx,0.876217845859625,202
kopek,0.876213556675896,166
annex,0.876164208453414,181
wilco,0.876150772972033,170
whelm,0.876127352534188,178
sings,0.87607606261475,186
larva,0.875952993944522,202
canny,0.875951607285281,191
havoc,0.875930368607864,212
bided,0.875929698232982,187
found,0.875904381055955,184
crink,0.875880570513192,189
bunco,0.875728383882394,183
pivot,0.87568949877444,180
young,0.875649887461594,189
heave,0.875634575054294,177
abbot,0.875611852683245,195
emery,0.875609420806465,163
ought,0.875544915284815,207
added,0.875544910229767,166
vocab,0.875517020175181,202
rondo,0.875342906448852,169
odour,0.875342812476737,175
porky,0.87533456231871,186
ridgy,0.875262257556701,191
pluck,0.875239069437436,189
labia,0.875207954231955,187
leggo,0.875190016771525,177
enjoy,0.875151737869253,173
farad,0.875070072796753,176
berry,0.875005307548299,180
mothy,0.874999888652832,195
tough,0.87492762434138,192
jocks,0.874919919835786,186
fucks,0.874755616659091,188
shook,0.874703585083524,178
skins,0.87463136134319,182
gimme,0.874606099891119,205
dowry,0.874589526621835,168
gronk,0.874578530159952,214
sudsy,0.874561353306003,173
aloof,0.874555225462861,194
shuck,0.874551270916564,216
gouge,0.874549036276413,217
dimly,0.874487601315435,207
envoy,0.874468952059987,214
humid,0.874435583541821,191
spuds,0.874408439769863,196
gusts,0.874389765234156,181
thing,0.87435817265937,200
crowd,0.874290485075673,217
molto,0.874286944354753,163
cooks,0.874200499779004,202
pence,0.874142782699323,200
ledge,0.874138138840737,196
abash,0.874116359004322,198
tenet,0.874116128140977,171
fleck,0.874056244388013,189
jello,0.874048891940156,189
soots,0.873898540612314,177
quilt,0.873891742990779,191
knell,0.873830616144323,210
gigue,0.873666046807728,197
assai,0.873623363582076,169
grill,0.873578059560342,180
fudge,0.873533920897811,184
vixen,0.873439720882106,186
fanin,0.873438495165306,192
stiff,0.873423658155288,190
nifty,0.873377211863062,184
wrong,0.8733666684232,178
clomp,0.87335347468425,173
doing,0.873334606620939,221
cohos,0.873307914428752,202
wacko,0.8731726593712,200
geese,0.873040514302189,191
diked,0.873033893077815,196
vexes,0.873018034413863,199
alibi,0.873006304897915,185
quoin,0.872888491856704,210
sexes,0.87282002062829,177
wheel,0.872730680270243,190
squib,0.872597610638256,180
toxic,0.872590709915085,212
exile,0.872516549900604,180
lever,0.872488319304721,177
sagas,0.872482958670068,173
foxed,0.872464910162389,205
annul,0.872458649373708,180
attic,0.872386692492486,212
bronx,0.872352118732149,183
churn,0.872348536792737,190
telex,0.87229625218161,189
rigor,0.872279842585278,186
feued,0.872109077429718,194
night,0.872104973655259,192
conic,0.872090960495825,188
fryer,0.872035149970731,173
cubit,0.872012144006162,207
award,0.871997375176114,180
nabla,0.871957400914044,177
oxlip,0.871937045863072,178
hilum,0.871925015873576,177
mamas,0.871921362176704,195
twiny,0.871874370876858,239
stubs,0.87186975276475,192
patty,0.871833875116835,210
smuts,0.871773493138787,195
unfit,0.871729450770789,183
queer,0.871653832049872,198
furze,0.871481208691289,179
moldy,0.871470870847353,173
pomps,0.871393021655106,187
goofs,0.87136509703602,176
swoon,0.871283247113303,179
nerve,0.871242220499329,205
marry,0.87123623525611,157
cumin,0.871207830165169,184
offed,0.871152788081506,203
sully,0.871105571281805,199
savvy,0.871097986991681,180
cocks,0.871057335996758,192
blink,0.870804399901434,172
cowry,0.870786402368551,179
banjo,0.870766023970818,176
snubs,0.870759723913488,193
nabob,0.870745981480739,208
spazz,0.87071873854052,180
petty,0.870689313120465,197
socko,0.870668192046065,174
allow,0.870618983562983,215
casas,0.870556834970425,186
amass,0.870494336883082,195
boson,0.870471935155996,202
ephah,0.870382353446449,182
bocce,0.87029098373635,181
manta,0.870214667829881,178
ships,0.870148130288283,201
forky,0.869993816943732,193
sills,0.869986921292749,204
cushy,0.869982415154585,178
desex,0.869941371416974,202
swill,0.869866192831537,183
afoot,0.869839615540501,195
hobos,0.869752623529362,205
duped,0.869741003705634,192
swims,0.869714525632131,187
flail,0.869702710556348,214
robot,0.869620679173179,192
skims,0.869570920907881,192
brown,0.869552771603691,196
toots,0.869549179026562,186
wormy,0.869545681743254,196
emend,0.869538473109383,194
union,0.869468253540418,174
aquae,0.869303631333435,179
revue,0.869291199229158,159
abeam,0.869274922761347,178
never,0.869219978322856,171
gushy,0.869215802828632,199
whelp,0.869088905260762,174
kinks,0.869051913866921,182
cuing,0.869049443644056,170
phony,0.869028079278516,187
banal,0.869016726234028,198
plink,0.869016472998358,194
sumps,0.868998590375652,217
himbo,0.868966085652604,196
sicks,0.868920949622502,172
musky,0.86891110163648,165
gassy,0.868816293394045,187
jerky,0.868680650598317,182
proxy,0.868649842427852,175
endue,0.868424117953591,170
limby,0.868387923979592,194
hence,0.868354927598025,176
weave,0.868232875919171,192
hoofs,0.868217719604779,170
ixnay,0.868212351478667,201
unify,0.867985849490902,183
tibia,0.867958019719754,169
freed,0.867925038117846,135
itchy,0.867814860567007,197
butts,0.867791512879098,169
aargh,0.867733717344569,186
shuts,0.867685479611335,196
educe,0.867648484554697,172
cusps,0.867607900176946,182
mushy,0.86755601875977,200
gyved,0.867507892626908,177
noons,0.86749367919248,180
pucks,0.867466584715152,195
ameba,0.867432967553047,207
imply,0.867366157076972,178
loony,0.867260588681526,177
dodos,0.867220785497968,161
jibed,0.867184177582912,174
axing,0.867171156474917,184
blimp,0.867117404543891,196
hewer,0.867116381967867,182
penny,0.867071731589872,194
filth,0.867058163306209,182
amply,0.867043020091483,180
cupid,0.867038282775647,165
cling,0.867028834462395,200
bombe,0.86698734650793,195
scoff,0.866961463063598,175
catch,0.866928004622731,199
ivied,0.866891283948779,189
gooks,0.866845895115829,176
finis,0.866823603020161,201
wrack,0.866809383641066,185
zloty,0.866803183888872,199
album,0.866790384731276,196
abaci,0.866632327972681,173
weber,0.866549974835542,195
black,0.866436283517549,190
junta,0.866405287145254,210
bulbs,0.866313994831762,211
hooks,0.866308534878255,204
exurb,0.86627931214174,200
fondu,0.866210652297156,182
whisk,0.866191272866899,190
yogic,0.866183182266958,193
wisps,0.866049286899575,188
usurp,0.865877007570656,178
rotor,0.865865087846876,177
brick,0.865855647814314,197
zooey,0.865803121665549,210
sniff,0.865657943982135,194
karma,0.865541883466316,199
flush,0.865484273896844,199
sunup,0.86534080081488,206
swish,0.865314097562708,181
murky,0.865249189392624,192
snugs,0.865215468915312,176
idiot,0.865177849054255,187
belly,0.865177849054254,187
yahoo,0.865111536457288,208
butte,0.865068009691143,173
gulls,0.865037892678156,216
skull,0.864997354998659,176
whelk,0.864884295447089,180
twist,0.864794691097658,191
ville,0.864787234757207,181
pimps,0.864778374245111,189
mulct,0.864696368736957,193
wrung,0.864679414775568,197
lumpy,0.864570372182223,196
asana,0.864521038570021,168
fatal,0.864497662580904,184
goyim,0.864413376322152,187
shyly,0.864379389066725,168
blitz,0.864363588061592,170
thunk,0.864355875315885,186
wharf,0.864202585672101,196
occur,0.864193616571549,166
sunny,0.864167083722442,202
heigh,0.864125207087771,186
milky,0.864104282030285,182
gravy,0.864041729250324,170
unhip,0.864036248826122,187
spoof,0.863955900233987,170
shows,0.863954845141264,184
moron,0.863912707060179,176
lying,0.863860186542061,181
coqui,0.863839168494573,172
annoy,0.863770104185498,196
dinky,0.863744823235787,209
feted,0.863730186008521,188
bucks,0.863717526654136,211
grump,0.863607881868374,191
lunch,0.8635749633194,188
dozed,0.863540223991439,187
clunk,0.863489857757707,171
truck,0.86348710058976,210
highs,0.863460536337037,208
rewed,0.863423422479777,199
bitch,0.863256687510857,160
plunk,0.863195177027333,205
fuzed,0.863175354895729,193
jerry,0.863169406320888,169
wedgy,0.863135065386238,175
judge,0.863045861372842,209
jihad,0.862944706895193,183
undue,0.862923792379238,176
butyl,0.862923487139816,194
vizor,0.862817270173743,205
leggy,0.862709680719444,163
avant,0.862691925123384,201
again,0.862670421577432,188
sulks,0.862627525910486,150
dutch,0.862587107607195,186
enemy,0.862583100415304,220
skips,0.862492785781126,186
tusks,0.86248843945561,185
coach,0.862364501030473,185
admix,0.862349392834022,198
ohmic,0.862325835689694,183
dunno,0.862319191366937,183
soggy,0.862248505552309,198
jinns,0.862186192692383,203
fauna,0.862151928755628,208
where,0.86206208590784,175
bhang,0.861954009166099,182
kebab,0.861926255469224,201
luvya,0.861910138382258,180
attar,0.861836365124716,174
usury,0.861463450878097,173
goosy,0.861310144172312,192
flown,0.861272764528266,167
pouch,0.86126665602368,173
waltz,0.861191072667638,187
tempt,0.86112423623055,193
scums,0.861060578166231,167
frill,0.861000135101229,180
filmy,0.860954338074306,177
swoop,0.860912864741852,207
campy,0.860818032267623,170
hedge,0.860813693503132,203
swigs,0.860778183081466,174
lilty,0.86071825603613,200
roomy,0.860670450133883,183
venue,0.860568004168837,200
mimsy,0.860551279707745,191
achoo,0.860476273191229,189
bylaw,0.860411934937287,212
mufti,0.860355319397342,183
ghoul,0.86025942565807,185
villa,0.860254183313068,180
bebop,0.860156219357079,186
would,0.86013928071573,174
tagua,0.860138567655054,203
boffs,0.860031975270567,196
parka,0.860026923745007,160
ferry,0.860013988032052,189
woofs,0.859913015593057,208
skulk,0.859896129641936,218
bawdy,0.859887743160281,198
wanta,0.85978317511385,184
hewed,0.859766416142429,194
outdo,0.859633852338386,182
promo,0.859613071535554,212
licit,0.859604296592647,186
balky,0.859533995015168,172
stuff,0.859524921676786,193
hexer,0.859401355577716,197
rumor,0.859358127890922,194
pupal,0.859216678246772,192
biffs,0.859208630953238,181
slugs,0.859147535096501,178
keyed,0.859129016349912,174
avian,0.859068273572246,157
amaze,0.859020067930076,177
spook,0.858701659639649,176
chalk,0.858635703640152,181
wowed,0.858566981925054,174
cheep,0.858552012823315,193
nixie,0.858518132515007,180
windy,0.858470371781877,201
erred,0.858348796020773,214
dewey,0.858321677043051,190
ditty,0.858096307028044,182
downy,0.858080649127968,202
milch,0.858030156618115,206
razor,0.857932863792834,159
clung,0.857871291874659,183
weeny,0.85785627434924,196
lipid,0.857800309706222,188
books,0.857789140039591,202
dryly,0.857650331378578,213
boron,0.857609866249784,200
champ,0.857585620783076,191
kicks,0.857372424548955,187
frump,0.857115174622461,199
event,0.857096731344961,170
dandy,0.856988845337623,184
think,0.856946289834274,191
xenon,0.85690315952088,188
flack,0.856768787640742,201
agave,0.856671381423857,182
climb,0.856645267723246,191
equip,0.856639014669692,161
cocos,0.856602970775106,218
miffs,0.856596531094006,183
upped,0.856505826021199,198
twink,0.856479068959528,188
ortho,0.856391294224607,188
width,0.85634089724762,176
tinny,0.856296045697157,191
lynch,0.856294511030051,176
quoth,0.856290568780489,179
refry,0.856176010249312,189
apply,0.856041546429686,186
offal,0.855950300912444,170
kelly,0.85591258711915,178
missy,0.855764962461158,180
dodge,0.855559328848319,178
hullo,0.855514822026987,171
kabob,0.855496004470655,221
ozone,0.855465480758602,176
fixed,0.855354227152038,175
sucks,0.855348859865101,189
might,0.85528206071381,170
epoxy,0.855222850220244,195
fatty,0.855092558127993,168
mumps,0.854935530617553,213
spiff,0.85493232771027,207
bingo,0.854909253925707,167
wring,0.85473871273767,182
breve,0.854676214650328,186
cough,0.854616916067191,169
crack,0.854589814698349,174
dying,0.854512875110225,209
visit,0.854463907929255,195
dough,0.854456498281407,198
filch,0.854405719209692,204
exert,0.854358570185376,201
henge,0.854356333466164,170
gulch,0.854319041308352,197
idiom,0.854197930578217,183
playa,0.854111669119485,182
bight,0.853951546314522,211
tweed,0.853716021756974,204
frock,0.853629795669331,199
glitz,0.853583975909112,217
shahs,0.853566961959355,200
comma,0.853520322189571,194
elegy,0.853491356300138,191
jived,0.85345606929114,176
fugit,0.853403418145019,184
avail,0.853332316543594,205
ribby,0.853319393508367,159
proof,0.853309015112037,200
vinyl,0.853151104584141,176
bushy,0.85284459193842,190
glebe,0.852790965422911,199
quint,0.852773282868452,190
dwell,0.852716585977917,179
fever,0.852637212512147,185
junks,0.852624426529339,204
sluff,0.852618685634163,194
iodic,0.852581706346288,163
jumps,0.852410318431224,187
dolly,0.852402817242995,212
whomp,0.852269548284468,190
fewer,0.852180919846372,180
sissy,0.852119827367352,182
botch,0.852117918558772,182
bossy,0.851928185130755,178
husky,0.851884953270394,179
oxeye,0.851877190071257,179
annum,0.851825270771641,167
dotty,0.851818981240229,192
oozed,0.851771245235979,170
aging,0.851741484828094,206
brung,0.851573321906061,197
pubic,0.851402390170128,191
crumb,0.851397429216605,200
pumps,0.85132758314658,183
colon,0.851249022928608,192
wowee,0.851157858168089,190
embed,0.850993680061445,211
panga,0.85096501417269,179
howdy,0.85085358738303,195
fulls,0.850788474433183,186
axial,0.850662249406359,179
dacha,0.850584898190594,197
gonna,0.850536398033395,184
verge,0.85049929965001,188
rugby,0.850438319307854,188
error,0.850387044957752,202
yoyos,0.850312422925922,181
skunk,0.849889467534527,161
block,0.849882800225617,178
delve,0.849782686248251,186
quirk,0.849732067821934,173
zilch,0.849576382830477,178
queen,0.849537329818829,206
timid,0.849459579262501,183
toyon,0.849370400699216,189
baddy,0.849232136835975,170
kebob,0.849144837461925,205
bally,0.849120134685532,182
paddy,0.849113422192805,211
pocky,0.849042618753584,146
spivs,0.849031922399027,211
mondo,0.848698760272121,194
fanny,0.848606396912807,185
taffy,0.84860011515445,197
kiwis,0.848566961959356,190
juicy,0.848523622555066,202
fence,0.848506849502218,178
mewed,0.848491130946711,186
lulus,0.848485777370307,187
woosh,0.848356765501111,198
fawny,0.847801542167946,184
every,0.847791943702499,191
lawzy,0.847551792618219,194
mulch,0.847420531526836,195
gutta,0.8474177888703,190
alack,0.847375483644373,182
folio,0.847297010402793,207
phlox,0.847275914861988,172
bough,0.846721169097066,183
bilgy,0.846719722950526,191
duffs,0.846585193755772,177
whipt,0.846565610182697,202
gulag,0.846457042120785,188
podgy,0.846306501389163,193
twill,0.846263991478513,189
unman,0.846164697888807,181
brood,0.846121420724037,157
zooms,0.84610231886812,181
crook,0.846059839753679,197
toddy,0.845952884100894,199
halma,0.845939750652887,173
limit,0.845871759758596,215
refer,0.845755859565135,182
kapok,0.845674882031959,169
puffs,0.845601007469168,184
junco,0.845548067521123,178
husks,0.845540888391934,199
dilly,0.84543169342841,193
comic,0.845365753378816,218
bevel,0.845147314400771,191
batty,0.845102304716686,189
wassa,0.84509851361076,168
pinup,0.845070265540486,187
unjam,0.84490586710493,195
adman,0.844863995565731,178
psych,0.844809374251793,185
yucca,0.844641670008829,191
blood,0.844623936077819,188
fling,0.844530691364261,163
shiki,0.844521112728331,174
blurb,0.844481191214483,202
nylon,0.844274829959776,204
condo,0.844268474595696,194
excel,0.844170279289967,188
pixie,0.844149597145949,208
burro,0.8440230497958,172
nihil,0.843968821745238,221
owing,0.843938779842897,198
melee,0.843933496554595,179
noddy,0.84375876858941,208
hippo,0.843677966658687,185
esses,0.843622656276518,174
lulls,0.843546132007507,183
expel,0.843267326732674,200
alpha,0.843113998899889,192
yecch,0.842902553413237,200
lemme,0.842901317995575,187
wahoo,0.842820002448909,183
chink,0.842719008742978,180
loppy,0.842685050866395,148
zooks,0.842568177870419,200
gauzy,0.842498377261548,171
kulak,0.842312652317863,165
digit,0.842109101866859,181
chomp,0.841938724528991,194
mecum,0.841932421486024,202
duomo,0.841895930483736,195
widow,0.841804355874186,198
bibbs,0.84178073776569,205
mambo,0.841756059980146,193
amuck,0.841695955709792,188
cabal,0.841675580300412,190
chimp,0.841571510242492,206
bunko,0.84156299680195,197
bosom,0.84127699121384,177
lulab,0.841247253701657,182
holon,0.840987531247404,184
nitty,0.840850250438579,231
pawky,0.840739100225811,200
fight,0.840603368275182,181
blowy,0.840552390010355,183
jetty,0.84035418579452,210
honky,0.840323394830218,213
